customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,Charges.Daily
6352-TWCAU,True,Female,0,False,False,35,True,True,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,86.45,3029.1,2.881666666666667
6353-BRMMA,False,Female,0,True,True,54,True,True,Fiber optic,True,True,False,False,True,True,Month-to-month,True,Bank transfer (automatic),104.1,5645.8,3.4699999999999998
6356-ELRKD,True,Female,0,False,False,1,True,False,Fiber optic,True,False,False,False,True,True,Month-to-month,True,Electronic check,95.6,95.6,3.1866666666666665
6357-JJPQT,False,Female,0,False,False,3,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,80.5,232.35,2.683333333333333
6358-LYNGM,True,Male,0,False,False,1,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,74.9,74.9,2.496666666666667
6360-SVNWV,False,Female,1,False,False,31,True,False,Fiber optic,True,False,False,False,False,False,Month-to-month,True,Credit card (automatic),73.55,2094.65,2.4516666666666667
6362-QHAFM,False,Male,0,True,False,42,True,True,Fiber optic,False,False,True,True,True,True,One year,True,Electronic check,108.3,4586.15,3.61
6365-HITVU,False,Female,0,True,True,71,True,False,DSL,True,True,True,True,True,True,Two year,False,Credit card (automatic),87.25,6328.7,2.908333333333333
6365-MTGZX,True,Male,0,False,False,24,True,False,Fiber optic,False,False,False,True,True,True,Month-to-month,True,Electronic check,96.0,2122.45,3.2
6366-XIVKZ,False,Female,0,True,True,13,True,False,DSL,True,False,True,False,False,True,Month-to-month,True,Mailed check,63.15,816.8,2.105
6366-ZGQGL,True,Male,0,False,False,1,False,No phone service,DSL,False,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),24.8,24.8,0.8266666666666667
6368-NWMCE,False,Female,0,False,False,38,True,True,DSL,False,True,False,True,False,True,Month-to-month,False,Credit card (automatic),68.15,2656.3,2.271666666666667
6368-TZZDT,False,Male,0,True,True,4,True,False,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),19.5,96.85,0.65
6369-MCAKO,False,Female,0,True,True,68,True,True,DSL,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),89.05,6185.8,2.9683333333333333
6370-ZVHDV,False,Female,0,True,False,61,True,True,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),25.3,1554.9,0.8433333333333334
6371-NZYEG,False,Male,0,True,True,16,True,False,DSL,True,False,True,False,True,False,Two year,False,Mailed check,64.25,1024.0,2.1416666666666666
6372-RFVNS,True,Female,0,True,False,1,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,False,Electronic check,78.8,78.8,2.6266666666666665
6374-AFWOX,False,Male,0,True,False,46,True,False,DSL,True,True,True,True,False,False,Two year,False,Mailed check,65.65,3047.15,2.1883333333333335
6374-NTQLP,False,Male,1,True,True,72,True,False,Fiber optic,True,False,True,True,True,True,Two year,True,Credit card (automatic),104.1,7447.7,3.4699999999999998
6376-GAHQE,True,Male,0,False,False,4,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,False,Electronic check,77.85,299.2,2.5949999999999998
6377-KSLXC,False,Male,0,False,False,5,True,False,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,19.95,107.05,0.6649999999999999
6377-WHAOX,False,Female,0,True,False,60,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,106.15,6411.25,3.5383333333333336
6379-RXJRQ,True,Male,0,True,False,10,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.1,659.65,2.3366666666666664
6380-ARCEH,False,Male,0,False,False,1,True,False,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.2,20.2,0.6733333333333333
6381-LOPCO,,Male,0,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.8,69.8,2.3266666666666667
6383-ZTSIW,False,Female,1,True,False,39,True,False,Fiber optic,True,True,False,False,True,True,One year,False,Mailed check,99.1,3877.95,3.3033333333333332
6384-VMJHP,False,Female,0,False,False,72,True,False,DSL,True,True,True,True,False,True,Two year,True,Credit card (automatic),73.0,5265.2,2.433333333333333
6385-MVEPL,,Male,0,True,True,64,True,False,DSL,True,False,True,True,True,False,Two year,False,Mailed check,69.25,4447.75,2.308333333333333
6386-SZZKH,True,Female,0,True,True,49,True,True,Fiber optic,False,True,True,True,True,True,Two year,True,Bank transfer (automatic),107.95,5293.2,3.5983333333333336
6388-TABGU,False,Male,0,False,True,62,True,False,DSL,True,True,False,False,False,False,One year,False,Bank transfer (automatic),56.15,3487.95,1.8716666666666666
6390-DSAZX,True,Female,0,False,True,1,True,False,Fiber optic,True,False,False,False,False,False,Month-to-month,True,Mailed check,73.6,73.6,2.453333333333333
6393-WRYZE,True,Female,0,True,False,34,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,97.65,3207.55,3.2550000000000003
6394-HHHZM,False,Male,0,False,False,3,True,False,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.7,57.5,0.69
6394-MFYNG,True,Female,0,False,False,48,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Bank transfer (automatic),107.4,5121.3,3.58
6397-JNZZG,True,Female,1,True,False,43,False,No phone service,DSL,False,True,True,False,True,True,Month-to-month,False,Credit card (automatic),55.55,2342.2,1.8516666666666666
6400-BWQKW,True,Female,0,False,False,6,True,True,Fiber optic,True,False,False,False,False,False,Month-to-month,True,Electronic check,79.05,434.5,2.635
6402-EJMWF,False,Male,0,False,False,4,True,False,DSL,False,False,False,False,False,True,Month-to-month,True,Mailed check,55.3,238.5,1.8433333333333333
6402-SSEJG,False,Female,0,False,False,25,False,No phone service,DSL,True,True,True,False,True,True,One year,False,Electronic check,61.05,1540.2,2.0349999999999997
6402-ZFPPI,True,Female,1,False,False,25,True,True,Fiber optic,True,True,False,False,True,True,Month-to-month,True,Mailed check,102.8,2660.2,3.4266666666666667
6407-GSJNL,False,Female,0,False,False,51,True,True,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),24.95,1288.0,0.8316666666666667
6407-UTSLV,False,Female,1,False,False,2,True,False,Fiber optic,False,True,False,False,True,False,Month-to-month,True,Bank transfer (automatic),83.8,163.7,2.7933333333333334
6408-OTUBZ,False,Female,0,False,False,66,True,True,Fiber optic,True,True,True,True,True,False,One year,True,Bank transfer (automatic),104.55,6779.05,3.485
6408-WHTEF,False,Male,0,True,True,72,True,True,DSL,True,True,True,True,True,True,Two year,True,Mailed check,89.4,6376.55,2.98
6410-LEFEN,True,Female,0,False,False,9,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Electronic check,45.15,416.45,1.505
6413-XKKPU,True,Male,0,True,True,17,True,False,Fiber optic,True,False,True,False,True,False,Month-to-month,True,Electronic check,89.4,1539.45,2.98
6416-JNVRK,False,Female,0,False,False,46,True,False,DSL,False,False,False,False,False,True,One year,False,Credit card (automatic),55.65,2688.85,1.855
6416-TVAIH,True,Male,0,True,True,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,68.5,68.5,2.283333333333333
6416-YJTTB,False,Male,0,False,False,11,True,False,Fiber optic,True,False,True,False,False,False,Month-to-month,True,Bank transfer (automatic),79.5,795.65,2.65
6418-HNFED,False,Male,0,True,False,51,True,False,DSL,True,True,True,True,True,True,Two year,True,Credit card (automatic),83.25,4089.45,2.775
6418-PIQSP,False,Female,0,True,False,62,True,False,DSL,True,False,True,True,True,True,Two year,False,Mailed check,81.0,4985.9,2.7
6419-ZTTLE,False,Male,1,True,False,23,True,False,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Electronic check,20.75,485.2,0.6916666666666667
6421-SZVEM,False,Female,0,True,True,28,True,False,Fiber optic,True,False,False,False,False,True,One year,True,Bank transfer (automatic),82.85,2320.8,2.7616666666666663
6424-ELEYH,True,Female,0,True,False,3,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),74.75,229.5,2.4916666666666667
6425-JWTDV,False,Male,0,True,False,48,True,False,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,19.25,855.1,0.6416666666666667
6425-YQLLO,True,Female,1,True,False,66,True,True,Fiber optic,False,False,True,True,True,True,One year,True,Credit card (automatic),105.95,6975.25,3.5316666666666667
6427-FEFIG,False,Female,0,True,True,24,True,True,DSL,True,False,True,False,True,True,Two year,False,Credit card (automatic),78.6,1846.65,2.6199999999999997
6429-SHBCB,False,Male,0,False,False,19,True,True,DSL,False,False,False,False,True,True,Month-to-month,False,Mailed check,69.6,1394.55,2.32
6432-TWQLB,True,Male,0,True,False,5,True,True,Fiber optic,False,True,False,True,False,False,Month-to-month,True,Electronic check,85.4,401.1,2.8466666666666667
6434-TTGJP,False,Male,0,True,True,10,False,No phone service,DSL,True,True,True,True,False,True,Two year,False,Credit card (automatic),53.7,521.0,1.79
6435-SRWBJ,False,Female,0,False,False,5,True,True,Fiber optic,False,False,True,True,False,False,Month-to-month,True,Electronic check,82.75,417.75,2.7583333333333333
6435-VWCCY,False,Male,1,True,False,65,True,True,Fiber optic,True,True,False,False,True,False,Two year,True,Credit card (automatic),92.7,5968.4,3.0900000000000003
6437-UDQJM,False,Female,1,True,False,72,True,True,DSL,True,True,True,False,True,True,Two year,True,Credit card (automatic),84.1,6129.65,2.8033333333333332
6437-UKHMV,True,Female,0,False,False,7,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,79.7,586.05,2.6566666666666667
6439-GTPCA,True,Female,0,False,False,45,True,True,Fiber optic,False,False,True,True,False,False,Month-to-month,True,Electronic check,87.25,3941.7,2.908333333333333
6439-LAJXL,False,Male,0,True,False,9,True,False,DSL,True,True,False,True,True,False,Month-to-month,True,Mailed check,68.95,593.85,2.2983333333333333
6439-PKTRR,False,Female,0,True,True,70,True,True,DSL,True,True,True,True,True,False,Two year,False,Electronic check,80.7,5617.95,2.69
6440-DKQGE,False,Male,0,False,True,30,True,False,DSL,False,True,True,False,True,False,One year,False,Credit card (automatic),64.5,1929.95,2.15
6445-TNRXS,False,Male,0,True,True,68,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),114.7,7849.85,3.8233333333333333
6447-EGDIV,False,Female,0,False,False,31,True,False,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,20.95,683.25,0.6983333333333334
6447-GORXK,False,Male,0,False,True,31,False,No phone service,DSL,False,False,False,False,False,False,Month-to-month,False,Credit card (automatic),25.0,789.2,0.8333333333333334
6457-GIRWB,True,Male,0,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.35,69.35,2.3116666666666665
6457-USBER,True,Male,0,False,False,1,True,False,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,80.8,80.8,2.6933333333333334
6458-CYIDZ,False,Female,1,False,False,5,True,False,Fiber optic,True,True,False,False,False,False,Month-to-month,False,Electronic check,80.7,374.8,2.69
6461-PPAXN,False,Female,0,True,True,35,True,False,DSL,True,False,False,True,False,False,One year,True,Bank transfer (automatic),54.95,1916.0,1.8316666666666668
6461-SZMCV,False,Female,0,True,False,71,True,True,DSL,True,True,True,True,True,True,Two year,False,Bank transfer (automatic),87.95,6365.35,2.9316666666666666
6463-CCMII,,Male,0,False,False,34,True,False,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,19.7,675.6,0.6566666666666666
6463-HHXJR,False,Female,0,True,True,71,True,True,Fiber optic,True,True,True,False,True,False,Two year,False,Bank transfer (automatic),100.5,7030.65,3.35
6463-MVYRY,False,Female,1,False,False,57,True,False,DSL,True,False,True,True,True,False,Two year,False,Bank transfer (automatic),69.85,4003.0,2.328333333333333
6464-KEXXH,False,Male,0,False,False,8,False,No phone service,DSL,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),25.25,186.3,0.8416666666666667
6465-GSRCL,False,Female,0,False,True,67,True,True,Fiber optic,False,True,False,True,True,True,One year,True,Bank transfer (automatic),106.6,7244.7,3.5533333333333332
6467-CHFZW,True,Male,0,True,True,47,True,True,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Electronic check,99.35,4749.15,3.3116666666666665
6469-MRVET,False,Male,0,True,True,1,True,False,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Electronic check,20.2,20.2,0.6733333333333333
6469-QJKZW,False,Female,0,True,False,4,True,False,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Electronic check,20.15,91.4,0.6716666666666666
6473-ULUHT,False,Male,0,True,True,16,True,True,DSL,True,True,False,True,True,True,Month-to-month,False,Electronic check,84.9,1398.25,2.83
6474-FVJLC,True,Male,0,False,False,2,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,86.0,165.45,2.8666666666666667
6475-VHUIZ,False,Female,0,True,False,23,True,False,DSL,False,False,True,True,False,False,Month-to-month,False,Electronic check,54.25,1221.55,1.8083333333333333
